DepMap_ID	cell_line_name	stripped_cell_line_name	CCLE_Name	alias	COSMICID	sex	source	Achilles_n_replicates	cell_line_NNMD	culture_type	culture_medium	cas9_activity	RRID	WTSI_Master_Cell_ID	sample_collection_site	primary_or_metastasis	primary_disease	Subtype	age	Sanger_Model_ID	depmap_public_comments	lineage	lineage_subtype	lineage_sub_subtype	lineage_molecular_subtype
ACH-000487	F-36P	F36P	F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA	Male	DSMZ	2	-4.31822383	Suspension	RPMI + 20% FBS + 10ng/ml GM-CSF	82.3	CVCL_2037	NA	pleural_effusion	Metastasis	Leukemia	Acute Myelogenous Leukemia (AML)_M6 (Erythroleukemia)	68	NA	NA	blood	AML	M6	NA
ACH-000751	OCI-M1	OCIM1	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	1330985	Unknown	DSMZ	0	-0.704424966	NA	IMDM + 10% FBS	NA	CVCL_2149	1679	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Acute Myelogenous Leukemia (AML)_M6 (Erythroleukemia)	62	SIDM00458	NA	blood	AML	M6	NA
ACH-002258	KMOE-2	KMOE2	KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	907280	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1332	1803	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Acute Myelogenous Leukemia (AML)_M6 (Erythroleukemia)	NA	SIDM01019	NA	blood	AML	M6	NA
ACH-000602	M-07e	M07E	M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	NA	Female	DSMZ	2	-4.423330456	Suspension	RPMI 1640 + 20% h.i. FBS + IL-3 (10 ng/ml) or GM-CSF (10 ng/ml)	60	CVCL_2106	NA	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Acute Myelogenous Leukemia (AML)_M7 (Megakaryoblastic)	0.5	NA	NA	blood	AML	M7	NA
ACH-000641	CMK	CMK	CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NA	910566	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_0216	734	haematopoietic_and_lymphoid_tissue	NA	Leukemia	Acute Myelogenous Leukemia (AML)_M7 (Megakaryoblastic)	0.8	SIDM00959	NA	blood	AML	M7	NA
ACH-002511	M140325	M140325	M140325_SKIN	NA	NA	Female	Academic lab	NA	NA	NA	NA	NA	NA	NA	skin	Primary	Skin Cancer	Melanoma_mucosal	64	NA	NA	skin	melanoma	mucosal	NA
ACH-000010	NCI-H2077	NCIH2077	NCIH2077_LUNG	NCI-H1581	NA	Male	Academic lab	NA	NA	NA	NA	NA	CVCL_5157	NA	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000029	HCC-827-GR5	HCC827GR5	HCC827GR5_LUNG	HCC827 GR5	NA	Female	Academic lab	2	-4.519949188	not found	not found	49.1	CVCL_V622	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	39	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000030	PC-14	PC14	PC14_LUNG	NA	753608	Male	RIKEN	3	-5.257339744	Adherent	RPMI + 10% FBS	91.6	CVCL_1640	198	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00237	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000033	NCI-H1819	NCIH1819	NCIH1819_LUNG	NA	NA	Female	Academic lab	NA	NA	NA	NA	NA	CVCL_1497	NA	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000035	NCI-H1650	NCIH1650	NCIH1650_LUNG	NA	687800	Male	ATCC	2	-3.02329575	Adherent	RPMI + 10% FBS	91.5	CVCL_1483	1548	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	27	SIDM00745	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000062	RERF-LC-MS	RERFLCMS	RERFLCMS_LUNG	NA	910931	Male	JCRB	NA	NA	NA	NA	NA	CVCL_1655	2051	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00355	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000066	HCC4006	HCC4006	HCC4006_LUNG	NA	NA	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1269	NA	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000109	NCI-H3255	NCIH3255	NCIH3255_LUNG	NA	NA	Female	Academic lab	NA	NA	NA	NA	NA	CVCL_6831	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00046	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000121	NCI-H2405	NCIH2405	NCIH2405_LUNG	NA	687821	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1551	82	ascites	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	47	SIDM00724	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000150	HCC2935	HCC2935	HCC2935_LUNG	NA	NA	Male	ATCC	1	-3.18379496	Adherent	RPMI + 10% FBS	83.2	CVCL_1265	NA	pleural_effusion	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	39	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000161	COR-L105	CORL105	CORL105_LUNG	NA	906805	Male	ECACC	1	-3.196348994	Adherent	RPMI 1640 + 15% FBS + 1% L-glutamine	85.4	CVCL_1138	22	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00513	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000282	NCI-H1755	NCIH1755	NCIH1755_LUNG	NA	908475	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1492	1240	liver	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	65	SIDM00738	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000314	HCC-2108	HCC2108	HCC2108_LUNG	NA	NA	Male	KCLB	NA	NA	NA	NA	NA	CVCL_A352	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	59	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000327	NCI-H1395	NCIH1395	NCIH1395_LUNG	NA	684681	Female	ATCC	0	-0.183441365	Adherent	RPMI + 10% FBS	68.64	CVCL_1467	1826	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	55	SIDM00644	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000337	NCI-H3122	NCIH3122	NCIH3122_LUNG	NA	1240190	Unknown	Academic lab	2	-2.765840905	not found	not found	81.5	CVCL_5160	918	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00137	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000343	NCI-H522	NCIH522	NCIH522_LUNG	NA	905944	Male	ATCC	2	-3.962973774	NA	RPMI + 10% FBS	73.3	CVCL_1567	1224	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	60	SIDM00116	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000379	NCI-H1781	NCIH1781	NCIH1781_LUNG	NA	1298350	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1494	2228	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	66	SIDM00754	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000392	Calu-3	CALU3	CALU3_LUNG	NA	687777	Male	ATCC	NA	NA	NA	NA	NA	CVCL_0609	219	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	25	SIDM00922	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000414	NCI-H1944	NCIH1944	NCIH1944_LUNG	NA	1240185	Female	ATCC	4	-3.58718809	Adherent	RPMI + 10% FBS	62.5	CVCL_1508	183	soft_tissue	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	62	SIDM00762	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000447	NCI-H2228	NCIH2228	NCIH2228_LUNG	NA	687816	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1543	1812	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00729	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000448	NCI-H1666	NCIH1666	NCIH1666_LUNG	NA	908473	Female	ATCC	2	-4.019191492	Adherent	ACL4	94.2	CVCL_1485	958	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	50	SIDM00743	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000451	NCI-H2085	NCIH2085	NCIH2085_LUNG	NA	687812	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1523	80	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	45	SIDM00709	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000482	RERF-LC-KJ	RERFLCKJ	RERFLCKJ_LUNG	NA	1298537	Male	HSRRB	NA	NA	NA	NA	NA	CVCL_1654	960	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	78	SIDM00356	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000496	NCI-H1792	NCIH1792	NCIH1792_LUNG	NA	724868	Male	ATCC	4	-4.267453234	Adherent	RPMI + 10% FBS	85.7	CVCL_1495	2122	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	50	SIDM00771	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000521	NCI-H2030	NCIH2030	NCIH2030_LUNG	NA	722045	Male	ATCC	3	-3.026617677	Adherent	RPMI + 10% FBS	85.8	CVCL_1517	912	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00715	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000562	HCC-78	HCC78	HCC78_LUNG	NA	1290908	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_2061	639	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	65	SIDM01068	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000578	HCC-1171	HCC1171	HCC1171_LUNG	NA	NA	Male	KCLB	NA	NA	NA	NA	NA	CVCL_5126	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	58	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000589	NCI-H1437	NCIH1437	NCIH1437_LUNG	NA	687794	Male	ATCC	3	-4.634133698	Adherent	RPMI + 10% FBS	90.8	CVCL_1472	800	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	60	SIDM00734	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000590	NCI-H2073	NCIH2073	NCIH2073_LUNG	NA	NA	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1521	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	47	SIDM00757	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	NA	908460	Male	ATCC	4	-3.20109744	Adherent	RPMI + 10% FBS	81	CVCL_1561	1815	pericardial_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00925	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000667	HCC-44	HCC44	HCC44_LUNG	NA	1240145	Female	DSMZ	2	-4.708651336	NA	RPMI + 10% FBS	93.3	CVCL_2060	1247	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	54	SIDM01069	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000677	SW 1573	SW1573	SW1573_LUNG	NA	724878	Female	ATCC	2	-3.517849764	Adherent	L15 + 10% FBS	89.2	CVCL_1720	849	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	44	SIDM01163	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000681	A549	A549	A549_LUNG	NA	905949	Male	ATCC	4	-2.673234689	Adherent	F12 + 10% FBS	82.8	CVCL_0023	369	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	52	SIDM00903	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000706	EKVX	EKVX	EKVX_LUNG	NA	905970	Male	Academic lab	2	-4.993004424	Adherent	RPMI + 10% FBS	82.3	CVCL_1195	322	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00119	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000710	NCI-H854	NCIH854	NCIH854_LUNG	NA	NA	Male	KCLB	NA	NA	NA	NA	NA	CVCL_A584	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000712	HCC-1833	HCC1833	HCC1833_LUNG	NA	NA	Female	KCLB	NA	NA	NA	NA	NA	CVCL_5129	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	69	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000731	HCC-2279	HCC2279	HCC2279_LUNG	NA	NA	Female	KCLB	NA	NA	NA	NA	NA	CVCL_5131	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	52	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000733	NCI-H1838	NCIH1838	NCIH1838_LUNG	NA	687807	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1499	1690	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00769	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000744	NCI-H1623	NCIH1623	NCIH1623_LUNG	NA	687798	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1481	1238	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	58	SIDM00747	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000757	A427	A427	A427_LUNG	NA	910851	Male	Academic lab	3	-2.78963064	not found	not found	66.3	CVCL_1055	1839	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00810	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	NA	687799	Male	ATCC	4	-3.796562847	Mixed adherent and suspension	RPMI + 10% FBS	87.9	CVCL_1482	712	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	39	SIDM00746	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000774	RERF-LC-Ad2	RERFLCAD2	RERFLCAD2_LUNG	NA	NA	Male	HSRRB	2	-2.736055945	Adherent	RPMI + 10% FBS	83.6	CVCL_1652	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000781	NCI-H2023	NCIH2023	NCIH2023_LUNG	NA	1240187	Male	ATCC	4	-5.536929226	Adherent	DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol	84.8	CVCL_1515	1266	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	26	SIDM00753	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000785	NCI-H2126	NCIH2126	NCIH2126_LUNG	NA	NA	Male	ATCC	3	-3.326931837	Adherent	DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol	81.3	CVCL_1532	NA	haematopoietic_and_lymphoid_tissue	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	65	SIDM00775	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000787	LXF-289	LXF289	LXF289_LUNG	NA	753592	Male	DSMZ	3	-5.022637371	Adherent	F12 + 10% FBS	82.2	CVCL_1394	1175	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	63	SIDM00339	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000791	RERF-LC-Ad1	RERFLCAD1	RERFLCAD1_LUNG	NA	NA	Male	HSRRB	4	-3.297514572	Adherent	RPMI + 10% FBS	87.2	CVCL_1651	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	70	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000837	NCI-H322	NCIH322	NCIH322_LUNG	NA	NA	Male	ECACC	4	-4.916673467	Adherent	RPMI + 10% FBS+ 2% Glutamine	79.5	CVCL_1556	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	52	SIDM00117	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000845	NCI-H1373	NCIH1373	NCIH1373_LUNG	NA	NA	Male	ATCC	2	-2.538043199	Adherent	RPMI + 10% FBS	86.7	CVCL_1465	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	56	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000851	MOR/CPR	MORCPR	MORCPR_LUNG	NA	NA	Unknown	ECACC	3	-3.570376306	Suspension	RPMI + 10% FBS	77.4	CVCL_2620	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000852	NCI-H1435	NCIH1435	NCIH1435_LUNG	NA	1298347	Female	ATCC	NA	NA	NA	NA	NA	CVCL_1470	2119	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	35	SIDM00658	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000860	NCI-H358	NCIH358	NCIH358_LUNG	NA	908465	Male	ATCC	2	-3.232942656	Adherent	NA	95.3	CVCL_1559	1691	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00718	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000861	HOP-62	HOP62	HOP62_LUNG	NA	905972	Female	Academic lab	3	-4.019520881	Adherent	RPMI + 10% FBS	77.4	CVCL_1285	1500	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00133	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000886	NCI-H2009	NCIH2009	NCIH2009_LUNG	NA	724873	Female	ATCC	2	-5.104869783	NA	DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol	89.7	CVCL_1514	79	lymph_node	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	68	SIDM00756	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000888	NCI-H1793	NCIH1793	NCIH1793_LUNG	NA	908463	Female	ATCC	2	-4.372399834	Adherent	DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin+ 0.01mg/ml Transferrin+ 30nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol	83.4	CVCL_1496	934	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	52	SIDM00755	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000892	NCI-H1563	NCIH1563	NCIH1563_LUNG	NA	753600	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1475	1402	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00751	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000893	NCI-H1651	NCIH1651	NCIH1651_LUNG	NA	910900	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1484	1828	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	71	SIDM00744	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000900	NCI-H23	NCIH23	NCIH23_LUNG	NA	905942	Male	ATCC	4	-3.486270587	Adherent	RPMI + 10% FBS	81.8	CVCL_1547	2108	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	51	SIDM00138	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000916	NCI-H1573	NCIH1573	NCIH1573_LUNG	NA	908472	Female	ATCC	2	-1.349887613	Adherent	RPMI + 5% FBS	52	CVCL_1478	372	soft_tissue	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	35	SIDM00749	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000925	DV-90	DV90	DV90_LUNG	NA	NA	Male	DSMZ	NA	NA	NA	NA	NA	CVCL_1184	NA	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	50	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000945	NCI-H650	NCIH650	NCIH650_LUNG	NA	722066	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1575	1539	lung	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM01124	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000951	NCI-H2342	NCIH2342	NCIH2342_LUNG	NA	687819	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1549	1814	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	55	SIDM00727	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-001041	COLO-699	COLO699	COLO699_LUNG	NA	NA	Female	DSMZ	2	-4.481051606	Adherent	RPMI + 10% FBS	61.8	CVCL_1992	NA	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	57	SIDM00911	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-002089	201T	201T	201T_LUNG	NA	1287381	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_X481	220	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00055	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-002157	LC-2-ad	LC2AD	LC2AD_LUNG	NA	907786	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1373	367	pleural_effusion	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00297	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-002172	NCI-H322M	NCIH322M	NCIH322M_LUNG	NA	905967	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_1557	34	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-002184	PC-3_[JPC-3]	PC3JPC3	PC3JPC3_LUNG	NA	1240202	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_S982	1809	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00361	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-002337	JHU028	JHU028	JHU028_LUNG	NA	NA	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_5992	NA	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenocarcinoma	NA	SIDM00902	NA	lung	NSCLC	NSCLC_adenocarcinoma	NA
ACH-000628	NCI-H596	NCIH596	NCIH596_LUNG	NA	908459	Male	ATCC	NA	NA	NA	NA	NA	CVCL_1571	1225	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenosquamous Carcinoma	73	SIDM01127	NA	lung	NSCLC	NSCLC_adenosquamous	NA
ACH-000840	HCC-366	HCC366	HCC366_LUNG	NA	1240144	Female	DSMZ	2	-2.338754258	NA	RPMI + 10% FBS	85.5	CVCL_2059	638	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenosquamous Carcinoma	80	SIDM01070	NA	lung	NSCLC	NSCLC_adenosquamous	NA
ACH-000868	HCC-1195	HCC1195	HCC1195_LUNG	NA	NA	Male	KCLB	NA	NA	NA	NA	NA	CVCL_5127	NA	lung	Primary	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenosquamous Carcinoma	47	NA	NA	lung	NSCLC	NSCLC_adenosquamous	NA
ACH-002138	H513	H513	H513_LUNG	NA	1240141	Unknown	Sanger	NA	NA	NA	NA	NA	CVCL_A570	2125	lung	NA	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Adenosquamous Carcinoma	NA	NA	NA	lung	NSCLC	NSCLC_adenosquamous	NA
ACH-000434	NCI-H1915	NCIH1915	NCIH1915_LUNG	NA	1240184	Female	ATCC	2	-3.372263342	Adherent	RPMI + 10% FBS	85.6	CVCL_1505	1823	central_nervous_system	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Large Cell Carcinoma	61	SIDM00763	NA	lung	NSCLC	NSCLC_large_cell	NA
ACH-000444	LU99	LU99	LU99_LUNG	NA	NA	Male	HSRRB	2	-4.453208328	Adherent	RPMI + 10% FBS	57	CVCL_3015	NA	pleura	Metastasis	Lung Cancer	Non-Small Cell Lung Cancer (NSCLC)_Large Cell Carcinoma	63	SIDM00546	NA	lung	NSCLC	NSCLC_large_cell	NA
